id,name,artist_id,artists,artist_genre,album_type,album_id,album_name,album_release_date,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
3b99HAa0NPF8AF0j3bhew0,ode to my family - acoustic version,7t0rwkOPGlDPEhaOcVtOt9,the cranberries,"irish rock,pop rock",album,0iBRl2CMi7gbt17WfdVI2r,something else,2017,283120,41,0.432,0.459,7,-8.749,1,0.025,0.0018,0.0,0.107,0.235,92.0,4.0
3bHhUEOTIbezeZ856R0BX5,society,0mXTJETA4XUa12MmmXxZJh,eddie vedder,"acoustic rock,permanent wave,rock",album,13xlpKbai3GGoMSr75lOeX,into the wild (music for the motion picture),2007,236307,66,0.561,0.327,11,-10.835,0,0.0327,0.902,4.69E-4,0.111,0.298,161.858,4.0
3bJrXNQwtHaQe2NtRDm1bj,three ravens,40iG1d2wC4KdBLb8wXNq33,jake xerxes fussell,"alternative americana,alternative country,deep new americana,folk,modern old-time,new americana,north carolina roots,pastoral,stomp and holler",single,0H49T3o4RcStclBK5jJBD1,oh captain / three ravens,2019,162868,45,0.523,0.212,9,-13.696,1,0.034,0.809,0.857,0.107,0.323,129.251,4.0
3bhNpGL9uKIqN9vCtvafUt,vaseline machine gun,6cjuHeJM6CHRUhIhApwFwx,leo kottke,"american primitive,country rock,fingerstyle,folk,jam band,progressive bluegrass,roots rock",album,2BJIpLjYNePbRsrOmd37MN,standing in my shoes,1997,189667,41,0.651,0.842,5,-10.127,1,0.0303,0.395,0.815,0.127,0.746,88.889,4.0
3c2USnKUmYvKfuqhBSlTfj,leave before you love me - acoustic,"7HXBbxW6YwU8lvgBew2p2A,69XUUcGUrO85U9pCZGcWgI","matt johnson,mysha didi","acoustic cover,viral pop",single,07InHpZulkWtXEYJMRjuGl,leave before you love me (acoustic),2021,164727,39,0.768,0.241,6,-10.164,1,0.0335,0.885,0.0,0.135,0.334,110.002,4.0
3cNTUgA4X4iMdiOKWNY8RE,en el bosque,3hUFjtgMr2bvq6E6tY7yQB,agustín amigó,"fingerstyle,instrumental acoustic guitar",single,7ijqMqYhGpd67PAZ9rlfyw,en el bosque,2022,209976,33,0.425,0.194,6,-16.034,1,0.113,0.979,0.937,0.109,0.272,84.74,4.0
3cfb2iNdWpf1EZ4KaBLOjm,ho hey,2d6l7CTjCeBUSQmQNcmNH0,peter ryans,"",single,0EArGGTFL9r7Qhqg3tfXqG,american girl,2020,160414,50,0.588,0.145,10,-11.55,1,0.0555,0.89,0.0,0.108,0.421,74.317,4.0
3cpghClYBVWb7SjRZS6xtu,another year,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,5LsS0b99IKvCpkWKvKTZ1d,another year,2022,127500,42,0.499,0.109,4,-22.492,1,0.0408,0.963,0.93,0.111,0.354,147.599,1.0
3d7pK1CqZaj5xbIGPy85rD,this love - acoustic,04gDigrS5kc9YWfZHwBETP,maroon 5,pop,album,0BCjGDBIymcwf4etd4KBgu,1.22.03 acoustic,2004,255293,52,0.649,0.621,10,-8.959,0,0.0559,0.503,1.23E-5,0.379,0.674,91.25,4.0
3dhovhoxwJz3pia2mpuib9,somebody else - acoustic,39S7Y72G0tdDPy2INGFicV,sara farell,"acoustic cover,channel pop,neo mellow,viral pop",single,60IgQrN8HGwk8gAy8ewlJl,somebody else (acoustic),2016,170713,32,0.444,0.316,2,-7.751,1,0.0429,0.841,0.0,0.138,0.571,201.64,4.0
3do0bkcW2PDJqU6yvoFDSW,idgaf - acoustic,7HXBbxW6YwU8lvgBew2p2A,matt johnson,"acoustic cover,viral pop",album,2s2ROdmLmg672jH18XmfD8,"acoustic cover hits, vol. 1",2018,192167,44,0.525,0.191,1,-12.188,1,0.0555,0.837,0.0,0.125,0.646,179.977,4.0
3dtFNUsayBuKUnTOVd2MLG,love ain't for keeping,67ea9eGLXYMsO2eYQRui3w,the who,"album rock,art rock,blues rock,british invasion,classic rock,hard rock,mellow gold,psychedelic rock,rock",album,3ipneUq3vZhmTXOFZMoHkf,who's next (remastered),1971,130307,47,0.549,0.626,2,-10.644,1,0.0355,0.0418,0.0132,0.248,0.512,142.569,4.0
3ePsmfhb7hduvnDadoNNyi,les eaux de mars,03EYBMnqSchCMp5D9qmFXi,stacey kent,"adult standards,contemporary vocal jazz,lounge,vocal jazz",album,1ilGPKSMrPIiY2vswYIEmR,raconte-moi,2010,218240,58,0.732,0.276,1,-12.828,1,0.0427,0.864,5.05E-6,0.096,0.668,139.821,4.0
3ehXOiAPYEbxGCFPtAmfEF,bless the broken road - acoustic,"1tTQcokfKcsCxZaHF2pIhw,7HXBbxW6YwU8lvgBew2p2A","bailey rushlow,matt johnson","acoustic cover,channel pop,viral pop",album,6XBy6IeZBCHz5D1Frv6jGY,covers with friends,2021,175064,38,0.622,0.188,11,-11.334,1,0.0353,0.886,0.0,0.108,0.4,119.852,4.0
3ftHrCjsTUPLgI48m67byk,plush - acoustic,2UazAtjfzqBF0Nho2awK4z,stone temple pilots,"alternative metal,alternative rock,grunge,hard rock,nu metal,pop rock,post-grunge,rock",compilation,1fyLNx6wxgDA59wFInnyup,thank you,2003,230293,61,0.643,0.364,5,-11.018,0,0.04,0.715,0.0,0.659,0.283,133.377,4.0
3g5FrnRdbmDQyWNiDIprts,all star - ao vivo,7n1XMwvxPf10t4OX6h6Ufy,nando reis,"brazilian rock,mpb,pop rock brasileiro",album,5w3LIWPOW8U9QNkBBF3ViX,"nando reis - voz e violão - no recreio, vol. 1 (ao vivo)",2015,233613,62,0.512,0.391,9,-10.4,1,0.0492,0.889,2.63E-6,0.714,0.277,138.094,4.0
3hW5j0Za9GFlVGy3egHpnC,cypress grove blues,2zlMeTjA7szCmqcJjBzYXJ,skip james,"acoustic blues,blues,country blues,delta blues,traditional blues",album,61zyS2MvjEjygjGQElI0vY,complete early recordings,2006,191333,11,0.548,0.264,7,-13.23,1,0.0315,0.953,0.00128,0.168,0.545,98.632,4.0
3hb2ScEVkGchcAQqrPLP0R,photograph,6deZN1bslXzeGvOLaLMOIF,nickelback,"alternative metal,canadian rock,nu metal,post-grunge",album,3eZd2XbhLyPcgbgcsLTZh3,all the right reasons,2005,258920,66,0.515,0.876,8,-3.756,1,0.0292,9.32E-4,1.66E-4,0.136,0.385,145.916,4.0
3hxoYmSHzIBwSS2bPTOfbg,misread,41AbNVba2ccpmcc9QtOJE7,kings of convenience,"bergen indie,melancholia,norwegian indie",album,5QE8eXeN0q8M7atLb1fT6c,riot on an empty street,2004,188400,60,0.637,0.625,6,-9.783,1,0.0382,0.734,0.514,0.128,0.896,160.748,4.0
3i5Mr0pApILslVkzG7FtNf,class of 2017 mash-up: my wish / i hope you dance / the climb / i lived,7kwEvDE8e7EBGKh5bLczqQ,anthem lights,"ccm,christian alternative rock,christian music,viral pop,worship",single,3iZYM6XZIGXHDPrewRt6Bi,class of 2017 mash-up: my wish / i hope you dance / the climb / i lived,2017,213303,41,0.305,0.358,4,-7.395,1,0.0378,0.766,0.0,0.0992,0.259,72.331,4.0
3iuPgyJfc45J2Q7q5YkhEk,look up,4mo3zahoMNo36n3sYo5Z1M,luna grove,"",single,4bqWmYLWS7hvaTHY32kRUt,look up,2022,126835,27,0.792,0.0729,8,-11.318,0,0.223,0.889,0.834,0.112,0.185,158.11,4.0
3jQyadhLTxpxadQlkFh2b8,heartbeats,6xrCU6zdcSTsG2hLrojpmI,josé gonzález,"gothenburg indie,indie folk,neo mellow,stomp and holler,swedish indie folk,swedish indie pop,swedish singer-songwriter",album,5n7X5fHKzG6QaKAHGB7Y8A,veneer,2003,160240,61,0.394,0.151,3,-16.748,1,0.0359,0.976,0.739,0.0664,0.31,178.051,4.0
3mCJmMISfmFA34O2iIQTo9,shoestring revival,"2oyvJcvWPCBKVW9tnvAC5w,668Oojl6P3J0BOUymsWnOh","mark grundhoefer,david brimer",instrumental acoustic guitar,single,3t0Rmmy79GRkRkx4hBY8Gs,shoestring revival,2020,198968,22,0.315,0.478,9,-11.48,1,0.0331,0.43,0.766,0.0988,0.674,90.127,1.0
3mk4p8cBDd9bzTgooRrFoG,lonely,53XhwfbYqKCa1cC15pYq2q,imagine dragons,"modern rock,rock",album,6DdU5f52hpc2gfeLjK374Y,mercury - act 1,2021,159851,70,0.714,0.73,0,-5.564,1,0.0438,0.0256,0.0,0.177,0.873,97.983,4.0
3nDEkIX8lfi4rg62XaDM0O,there she goes - acoustic,71rzE2Y74EDwYYSf1J8osl,laurence o’brien,acoustic cover,single,5rNQUran1E5UllSg6uqI4Y,there she goes (acoustic),2021,174574,37,0.64,0.287,10,-11.865,1,0.0247,0.932,0.0,0.138,0.225,94.016,4.0
3oMuRgx0dtw4FjfQSd3j7A,dare you to move - acoustic,1y9pThgXl37Polk4oXP07E,ryan de mel,"",single,01FzZJ8CCSjIRD52xKOYTB,dare you to move (acoustic),2020,246612,33,0.579,0.426,4,-7.666,1,0.0264,0.771,0.0,0.0817,0.52,133.019,4.0
3oNXDpo7ziScRfWi8d9O37,keep off of you,3Ht7Wd1qVgmFyW63bl5eKE,bad flamingo,"",single,3f44rAp9r0CsGQrHsrYmxb,keep off of you,2023,184870,25,0.676,0.255,8,-12.44,0,0.117,0.308,0.0,0.0943,0.581,75.966,4.0
3ou9rSNUQnE7XYmJkUUIOc,green eyes,4gzpq5DPGxSnKTe4SA8HAU,coldplay,"permanent wave,pop",album,0RHX9XECH8IVI3LNgWDpmQ,a rush of blood to the head,2002,223040,62,0.607,0.405,9,-8.607,1,0.0265,0.539,6.7E-6,0.231,0.233,129.543,4.0
3pRtmEYL0hN9Lgn0IkNOra,"cry me a river - recorded at metropolis studios, london",7AzjETXRUKNRSJHMW9GIqd,nina nesbitt,"alt z,dance pop,electropop,indie poptimism,neo-singer-songwriter,pop,post-teen pop,uk pop",single,0AsNH8uuIf5hLbreW4zQSc,spotify singles,2018,301145,44,0.665,0.252,3,-8.407,0,0.0323,0.855,0.0,0.113,0.339,121.994,4.0
3r4Olq80qFttuEGonWqYpb,messages,5lbM4g6bhxjNX7R5QHP2nD,xavier rudd,"australian indie folk,australian reggae fusion,neo mellow",album,7iPHHGdxDwwwRqDlgaj970,food in the belly,2005,242427,48,0.473,0.548,1,-12.621,1,0.178,0.839,0.0228,0.105,0.463,125.503,4.0
3rS1CFCAFbV9BfMGDeFp2B,night owl,446DXEWxEWrjzpRHJ6OLEd,aaron j. morton,"",single,60Zqt5ILNOh8bpd5vd475a,night owl,2022,226000,22,0.59,0.094,5,-19.586,1,0.0429,0.906,0.00257,0.111,0.273,112.513,1.0
3rUu2UOOMjPTxQAmkWT7r7,upstate,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,2aT5CumhIOFMd4F3WrrT3P,upstate,2019,172000,27,0.78,0.048,7,-21.882,1,0.0545,0.954,0.886,0.111,0.293,119.888,4.0
3sYWyVGfPuit80szWXhrRA,come as you are,6olE6TJLqED3rqDCT0FyPh,nirvana,"alternative rock,grunge,permanent wave,rock",album,1To7kv722A8SpZF789MZy7,mtv unplugged in new york,1994,253907,63,0.683,0.766,5,-8.733,0,0.041,0.554,0.00346,0.0815,0.568,119.19,4.0
3tRMcxAVPS0YK00YcSc737,are you gonna be my girl - acoustic,5ypxebeHEIXjMtJb17uJlI,jet,"alternative rock,garage rock,modern rock,rock",single,36oEYuAEYbiyFLuFuybtsa,are you gonna be my girl,2009,237173,48,0.672,0.669,2,-5.287,1,0.0987,0.185,0.00676,0.0986,0.591,96.64,4.0
3uh2I6j3xFUKKoOnEhn0IJ,shake it off,3QGKsAfhZdldQCLuLjk6zl,us the duo,"",compilation,1aa0UIo8PVlUnBekxIhe7B,music to relax to,2020,189231,36,0.475,0.382,7,-6.108,1,0.0361,0.699,1.46E-6,0.482,0.274,155.364,4.0
3vceznvn9E63ALHw0FAGVt,stay with me (acoustic),6WyeyhNDpeIVbznnztFDQZ,jake coco,"channel pop,viral pop",single,35eRZrwxeiEDoBAZrTfvAP,stay with me (acoustic),2014,185610,40,0.681,0.302,7,-7.754,1,0.0288,0.706,0.0,0.112,0.283,85.027,4.0
3xQi4CFM83eHSWoDkr9dtS,dormant,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,4WxhYI6V3m1iL81PauY7yR,dormant,2022,127048,26,0.622,0.0874,1,-13.761,1,0.0612,0.913,0.689,0.108,0.44,165.963,4.0
3xgwarjwicYk6yhEg8ccrg,black eye,2Plkkomsc4DKawkCioLKjc,uncle tupelo,"alternative country,alternative rock,country rock,folk,heartland rock,indie folk,new americana,roots rock",album,3ezxoWuFQIiCr2xugKs3Lp,"march 16-20, 1992",1992,139160,20,0.467,0.34,0,-17.556,1,0.0334,0.801,0.0265,0.142,0.621,114.19,4.0
3y3nLykfrbL6zCLmfMNQVg,back to you,0acIWCh2fgq3vfr2D1P1XS,j-que beenz,acoustic chill,single,1o6Z13Usl6t73yQTLRVby7,back to you,2017,215579,46,0.667,0.24,1,-8.654,1,0.0324,0.695,0.0,0.115,0.357,139.983,4.0
3yHbeOQLmNRo1KGfH0lNJz,the greatest showman medley: the greatest show / a million dreams / never enough / rewrite the stars / this is me,7kwEvDE8e7EBGKh5bLczqQ,anthem lights,"ccm,christian alternative rock,christian music,viral pop,worship",single,6EQTNhJYK0TUuvWiAomciS,the greatest showman medley: the greatest show / a million dreams / never enough / rewrite the stars / this is me,2018,246021,46,0.319,0.408,10,-7.092,1,0.0307,0.733,0.0,0.0918,0.38,131.605,4.0
3yLE4chMofmQvOFwGSaRbK,luz de otoño,"3hUFjtgMr2bvq6E6tY7yQB,4SoRek2FECACQBVjfhZ3sQ","agustín amigó,pablo briceño","fingerstyle,instrumental acoustic guitar",single,0KNIQjSHPIY5IoUsbIw5Ba,luz de otoño,2022,166447,36,0.608,0.152,2,-16.585,1,0.0435,0.984,0.953,0.101,0.433,96.903,3.0
3yPqJpQPvlrv5MAa2D1RAO,never ending story - acoustic,3ib0ROvqntFv8PPQ2CIlso,kaiak,"acoustic chill,viral pop",single,4naYf0g7CMX2li0mlvAWso,never ending story (acoustic),2019,230613,41,0.649,0.291,2,-11.944,0,0.0281,0.928,0.0674,0.134,0.21,108.909,4.0
3zJWuYVp9BGZNL7hHpXvyz,will you still love me tomorrow,0vgTfoEDCKTyYfGf5HIdH2,sweet talk radio,la indie,single,31dZ8HAbLYPbCDm5dZPctj,will you still love me tomorrow,2013,211924,33,0.506,0.0679,10,-15.433,1,0.0311,0.98,6.13E-5,0.0905,0.0478,94.052,4.0
3zQy5XQgh7u50hCCZ6ZGz1,a sky full of stars,21UnmryT9an5MpdOWfRSVe,perfect perspectives,"",single,7sEcu5WPzy4L3qUz9DcbQ0,a sky full of stars,2022,268678,33,0.569,0.229,6,-13.641,1,0.0336,0.668,0.0194,0.112,0.154,124.865,4.0
3zYvxKKjKpF8swPtMC2EwL,burn,2kfmnXYxa9yh0RkUBPjSwZ,dan berk,"acoustic chill,viral pop",single,3zptlZqWpgTow8kcilYOqy,burn,2018,206101,49,0.357,0.172,6,-14.027,1,0.0457,0.928,7.98E-6,0.108,0.422,183.346,5.0
3zoWj5CCE7yoPOiM4CZRxb,on a clear morning,1MAWnTflOv030XKHfNxUl4,sunfish grove,calming instrumental,single,0wOvDW926sIboJzY0jKnWm,brittle bones,2018,138983,32,0.578,0.509,6,-12.388,1,0.0458,0.705,0.852,0.129,0.266,148.014,4.0
40DGtj95w54IDSbA7BWn3o,olivia,251UrhgNbMr15NLzQ2KyKq,rayland baxter,"deep new americana,indie folk,new americana,stomp and holler",album,26n1VRHY8iKUGgRneKSOud,feathers & fishhooks,2012,233693,53,0.629,0.551,7,-9.44,1,0.0321,0.685,2.88E-5,0.0889,0.698,81.995,4.0
40H5zw0kNK8IOewM4Ot9F3,i'm yours - acoustic,35v2YILQxee0yatdWj6Kg7,lusaint,"acoustic chill,acoustic cover,channel pop,viral pop",single,0q7xNdyGuSVBq83HL82kbZ,i'm yours (acoustic),2018,166190,50,0.634,0.267,11,-7.396,1,0.044,0.841,0.0,0.11,0.391,143.514,4.0
40h65HAR8COEoqkMwUUQHu,peaceful easy feeling - 2013 remaster,0ECwFtbIWEVNwjlrfc6xoL,eagles,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,soft rock,yacht rock",album,51B7LbLWgYLKBVSpkan8Z7,eagles (2013 remaster),1972,257963,67,0.568,0.634,4,-12.336,1,0.0282,0.494,0.00281,0.252,0.866,142.686,4.0
40riOy7x9W7GXjyGp4pjAv,hotel california - 2013 remaster,0ECwFtbIWEVNwjlrfc6xoL,eagles,"album rock,classic rock,country rock,folk rock,heartland rock,mellow gold,rock,soft rock,yacht rock",album,2widuo17g5CEC66IbzveRu,hotel california (2013 remaster),1976,391376,81,0.579,0.508,2,-9.484,1,0.027,0.00574,4.94E-4,0.0575,0.609,147.125,4.0
41Az1BCotlAUt7Ud8k6H2Y,sunsets for somebody else,3GBPw9NK25X1Wt2OUvOwY3,jack johnson,neo mellow,album,1a15dDOiwz5ebSxk1ZeFB5,all the light above it too,2017,210467,62,0.696,0.229,7,-7.911,1,0.0331,0.828,1.34E-5,0.152,0.603,113.273,4.0
41RlTAAmlNhuhPx8rPZlDS,long walk home,3eqjTLE0HfPfh78zjh6TqT,bruce springsteen,"classic rock,heartland rock,mellow gold,permanent wave,rock,singer-songwriter",album,7A830iYFt7vb0n0aMLyj5Z,magic,2007,274120,34,0.464,0.874,10,-4.795,1,0.0553,0.0995,7.65E-6,0.102,0.469,122.979,4.0
41yIvlFgvGwxq8qTqAR7eG,bloom - bonus track,79hrYiudVcFyyxyJW0ipTy,the paper kites,"australian indie folk,indie folk,stomp and holler",single,5l8axHOB8sCsWqfK5XVtbF,woodland - ep,2013,210080,73,0.592,0.416,1,-9.794,1,0.0246,0.882,5.86E-4,0.112,0.417,96.002,4.0
425RBShn5QCrYvEGLZWTOs,let me count the reasons why,6D7LMR2BkYZz5KPaaFjzyM,matthew smith,"",album,4WbVyMq0RJw1JzFM0WkQm1,back to me,2023,323803,13,0.488,0.338,0,-10.177,1,0.0313,0.507,1.12E-4,0.114,0.487,156.103,3.0
434ZqNAAQi7gkML6BAgscs,shallow,6KxrjoB8dMcRC295reb2Us,the hound + the fox,"",album,1sayLINv1llj4C8e2T49F2,some say love's enough,2019,226053,40,0.597,0.284,7,-7.979,1,0.0327,0.38,0.0,0.104,0.323,95.811,4.0
43GS3mtezoIFiuIZCLLiDY,every rose has its thorn - remastered 2003,1fBCIkoPOPCDLUxGuWNvyo,poison,"album rock,glam metal,hard rock,rock",album,2AMWVB3FWknjcMeb6hMZnd,open up and say...ahh! (20th anniversary edition),1988,260173,68,0.533,0.637,6,-5.571,1,0.0323,0.16,1.12E-5,0.369,0.292,140.167,4.0
44XRkd3pCwa5Ha49GELVnd,focus,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,1MxIpzPNvS80cE5AT1XrPU,focus,2019,132096,27,0.577,0.0458,3,-21.791,1,0.0663,0.939,0.886,0.112,0.42,141.406,4.0
45H5qttaXmyycyA1EafVmJ,cabezon,2GATzeg62cr6sH29wSOVWe,red house painters,"alternative rock,indie rock,lo-fi,melancholia,slowcore",album,3wjMtECVHVYFJY9QlsHJJV,ocean beach,1995,191467,38,0.815,0.268,0,-16.866,1,0.0447,0.695,0.858,0.129,0.7,118.806,4.0
46EqQoeCvLVs0JbeJGwd8w,where do you go to (my lovely),3ExGDjEKejMhyciAgxPe0B,peter sarstedt,"",compilation,206jBeXdPuyVpUmqdTZUkp,absolutely fabulous (the original motion picture soundtrack),2016,284707,50,0.408,0.436,0,-7.712,1,0.0345,0.805,1.72E-6,0.305,0.474,175.024,3.0
46K18fG5hkY67XAGZGKTSc,"like a stone - recorded live at queen elizabeth theatre, toronto, on on april 20, 2011",0XHiH53dHrvbwfjYM7en7I,chris cornell,"alternative metal,alternative rock,grunge,rock",album,24QtdNLprYc0U57zdMcQoc,songbook,2011,244253,49,0.357,0.312,9,-4.19,0,0.0355,0.698,0.0,0.726,0.375,85.058,5.0
47RAxX2yfiZWmsNKLvjQON,i live my life for you,28pS8WVbFstY0o1SrqCf8I,firehouse,"album rock,glam metal,hard rock",album,58YDbRSyKuN0hUAPBS7Ywv,good acoustics,1996,261907,50,0.513,0.522,1,-7.569,1,0.0295,0.0634,0.0,0.121,0.336,141.833,4.0
47XkeYFaqiF1mLathZVMyE,here with me - acoustic version,3qXWWITvZcTD1M2QmXszJK,brandon chase,acoustic chill,single,0goPvxSTQmw4G7XVu32qeo,here with me,2019,196933,35,0.694,0.181,6,-11.236,1,0.0332,0.571,0.0,0.112,0.284,123.978,4.0
47cBKOTLfTt7EOavt7ZW5V,she talks to angels,5krkohEVJYw0qoB5VWwxaC,the black crowes,"album rock,blues rock,classic rock,hard rock,jam band,pop rock,rock,southern rock",album,6V5oOvWQrsiRM9gKEKTjOo,croweology,2010,376960,40,0.38,0.34,4,-12.599,1,0.0307,0.253,0.00178,0.305,0.182,145.99,4.0
47cdhtxTfp7WvUbDpDeYa2,sweet baby james - 2019 remaster,0vn7UBvSQECKJm2817Yf1P,james taylor,"adult standards,classic rock,folk,folk rock,mellow gold,rock,singer-songwriter,soft rock",album,2NEQ5Q4sBbUHVVx3Wf8TEZ,sweet baby james,1970,171093,57,0.512,0.239,2,-15.055,1,0.0353,0.442,0.0,0.093,0.634,141.292,3.0
48z4EQRRYzix7xpTP5xf1u,distance,3iidbcDBg4BOBD5a927q0Q,czarina frost,"calming instrumental,chill guitar",single,5aKGZReZguf2PWt4TTMkru,distance,2022,149608,26,0.623,0.0562,1,-25.147,0,0.0888,0.794,0.873,0.0969,0.141,144.199,4.0
496AcgphC6MqkWas0suAfN,personal jesus,6kACVPfCOnqzgfEF5ryl0x,johnny cash,"arkansas country,outlaw country",album,17k01Y7uKSVOrnyEZPOqKR,american iv: the man comes around,2002,200267,57,0.743,0.574,4,-8.175,0,0.0414,0.535,1.03E-4,0.103,0.754,123.321,4.0
4BHOaeJmsRQt8GLkmsJTVr,visión,2Z10WfOiQFiTEOZmdm6in3,domino anthony,"",single,4KGWzWFe2mVkxlAbhr44nx,visión,2021,176213,29,0.336,0.103,7,-20.795,1,0.0572,0.951,0.911,0.107,0.306,188.42,4.0
4Bp6rz3gr392t2LkUcoUhv,off-season,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,726PoCVwsDsKpDVXP0G6ho,off-season,2019,175059,25,0.459,0.393,6,-18.845,1,0.0671,0.847,0.915,0.101,0.225,113.337,5.0
4C2aiAVTTVyZbCQZst5Xu1,tiger striped sky,0XHM5ZNJDU8e4CfbWMeSzC,roo panes,"british singer-songwriter,indie folk,indiecoustica,new americana,stomp and holler",album,3ZTS2uxdWAkBnIXzsCY8PZ,little giant,2014,241720,58,0.473,0.317,2,-10.324,1,0.0318,0.944,0.0124,0.11,0.132,139.899,4.0
4D9bl6DH4wRjAkYGYsY99j,another mile,3CBHXhdUqx63xJe4C4vzNg,andrew gialanella,"",single,5huvXtUHDWIXE8E1TYtT3e,another mile,2022,120923,26,0.651,0.398,6,-8.935,1,0.044,0.643,0.246,0.128,0.29,129.998,1.0
4DE42oDol0KHxympBsaiYu,norwegian wood (this bird has flown) - remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,the beatles,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",album,3OdI6e43crvyAHhaqpxSyz,rubber soul (remastered),1965,124693,69,0.425,0.369,4,-11.876,1,0.0379,0.183,0.00126,0.112,0.65,176.625,3.0
4EGDyy4vdWCVtJnap6YSiN,night wind,2PL4J2dLCPQfClzz1x7Z2j,inner trails,"",single,4dqlUGadko8u2YCVPNlun3,night wind,2021,138750,25,0.711,0.0579,9,-15.3,1,0.0532,0.937,0.663,0.104,0.296,140.483,4.0
4EQgIZr38YMgNgY28qZCPS,better than love,1NmZWNk3idvlh1wKjZOvnt,griffin house,"acoustic pop,neo mellow",album,70CiygD3oh8GnLVM1Mr1nN,flying upside down,2007,227160,42,0.565,0.585,1,-11.066,1,0.0336,0.139,0.484,0.136,0.487,81.971,1.0
4EuMvbj0nMnHie3UTb2uze,fear and force,7hrUxPY5NyS5eTyuYCvhw1,boreal monkey,calming instrumental,single,377VpIuyZnkPBNzNZds4EA,bm,2018,207710,25,0.688,0.262,9,-19.57,0,0.052,0.913,0.861,0.116,0.551,140.066,4.0
4F1AgKpuFRMLEgtPETVwZk,you've got to hide your love away - remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,the beatles,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",album,0PT5m6hwPRrpBwIHVnvbFX,help! (remastered),1965,129120,66,0.398,0.392,7,-9.05,1,0.0282,0.207,0.0,0.102,0.378,184.267,3.0
4FeqsmSqzr4AdeuVZR8dou,clocks - acoustic,0Tazr7cok0ZIzVWH27sqeY,beth,viral pop,single,56gJv4RHCPLYZjLSjHEA55,clocks (acoustic),2019,164813,39,0.55,0.161,11,-13.258,1,0.0383,0.919,0.0,0.102,0.366,72.028,5.0
4FgexuN7JvPOIGfu6KeeLo,what’s up - acoustic,4LaimQU44rsz2kMWQmY6Bi,john adams,"acoustic cover,viral pop",single,0M7upYy2MzKcEPlIyEl4PJ,what’s up (acoustic),2019,186875,42,0.699,0.252,5,-10.744,1,0.0396,0.922,0.0,0.126,0.437,127.528,4.0
4GNgHIkp3jZLZItPYY1vt9,madeline,5Ae5MzG7JJlSFIa7yQeXmI,a sound for you,"",single,2uQ9zlH6Ti2wUgPIydEaL7,madeline,2022,130000,40,0.741,0.0232,1,-16.344,1,0.0706,0.989,0.846,0.115,0.501,137.455,4.0
4GTdwP4Sxioube7ySds1fp,i'm with you - acoustic version,61VZakASLH5PweMQzF7R8r,the macarons project,indonesian lo-fi pop,single,48wSVlG7R1atDDOBGQfn4o,i'm with you (acoustic version),2019,216500,49,0.513,0.0862,4,-14.432,0,0.0463,0.921,0.0,0.109,0.302,140.453,3.0
4Gxcxqw9bzmXfQcmqVT7GL,anti-hero - acoustic version,6cpVjPOo5Ozn28hUfYBXqm,jonah baker,"acoustic cover,viral pop",single,0GpQbwyJedBM5fyTI4A7s1,anti-hero (acoustic version),2022,192500,46,0.607,0.156,0,-14.612,1,0.0475,0.837,0.0,0.108,0.426,89.73,4.0
4H7v38wlHoknHENJtb4pT1,heartbreaker,5zauPjHMUPKFOSPkEqjNDe,frankie orella,"",single,51omXROJ0M2WV1ujI6KBl2,heartbreaker,2020,206557,32,0.699,0.159,5,-10.924,0,0.0411,0.988,3.3E-6,0.105,0.254,122.039,4.0
4HoXR55SFNXalkGdQMS9ZM,eastern,2PL4J2dLCPQfClzz1x7Z2j,inner trails,"",single,46l4hhwuMHgCffeGLMXJFC,eastern,2021,113500,25,0.597,0.0697,0,-14.072,1,0.0903,0.968,0.892,0.114,0.488,180.465,4.0
4HqU80xAozomP0XtgxAu6w,budapest - live from spotify stockholm,2ysnwxxNtSgbb9t1m2Ur4j,george ezra,"folk-pop,neo-singer-songwriter",single,7maZrVJGD2VVevE5YJX68x,cassy o' (ep),2014,209307,49,0.678,0.291,4,-10.339,1,0.0437,0.818,6.08E-5,0.706,0.497,121.092,4.0
4INNiMO9R9UnwpLOtzizn6,torn,4fCVdhbvs0qYEAQozKSyOh,eloise freud,cover acustico,single,0og0ExNcAjYK1nCWKyklL6,torn,2021,223875,46,0.427,0.171,4,-11.068,1,0.0399,0.941,0.0,0.108,0.306,159.721,4.0
